variant_id,CO2 Cap,Buildings demand,Steel Production,Chemical Production,Passenger Cars,Bunker aviation,Bunker navigation,Agriculture neGHG CH4,Agriculture neGHG N2O,Wind offshore Costs,Wind offshore Potential,Solar PV Costs,Solar PV Potential,Nuclear Costs,Nuclear Potential,Hydrogen Import Potential,Hydrogen Import Price,Biomass Import Potential,Biomass Import Price,Ammonia Import Potential,Ammonia Import Price,CCS potential,Flexibility Costs,LNG Price,Electricity Trade Price,Weather Conditions,Electricity Trade Ratio,Electricity Trade Volume,WACC,Bunker Emission Reduction,End-of-Life Emission Reduction
14,2.181978018580994,0.925011211762752,4.424650251531029,0.7552629860503861,100.63008577882135,578.1891181521719,112.65488439190449,5.041583655132554,2.214931716658212,2297.7327620027368,54.803910962163854,340.635641850713,105.19079082221704,13036.446578844496,4.140112995298095,192.53057510246649,2.790225878533014,419.5658902800554,4.348235232680051,26.896435654648677,16.61295925916252,48.79918667199075,0.7707419164263507,21.961759245040234,0.9486976507382028,4.197204973776833,-1.8812762396236842,162.40232243481563,0.08505057940069916,85.74239150380018,66.18600121473293
15,8.011849241436812,0.9054122295114218,7.559887071837798,1.0238749123149025,111.81097808315216,571.5531238324696,90.27869630214535,3.6792194054973173,2.4490346096487237,2332.724143778197,65.47576121675124,356.47810550027583,116.60546875495925,8167.311104983389,6.919937488435712,351.0062895325989,3.6441842125810027,728.1524773819428,22.501516016391705,54.287830646936676,27.395386143036966,49.82634384028198,1.005105582057154,8.164068761123607,1.4572839758376586,1.3191078103282798,2.7996324581721908,196.66645375093483,0.083939766615376,74.0772147739781,87.96206474536538
16,9.867718069807246,1.0617261123225754,4.6433636301187775,0.8705584593692117,115.84748113211069,596.1822005639481,117.28847600422316,7.43890862129145,2.8503032046296846,2268.8679182661376,56.46387383994855,282.3841194896579,97.13726807783969,7678.588316419732,7.3927337398408,73.49141878504608,5.054243868467821,423.91107900691946,10.419998833081237,346.03029833850945,43.32071020367846,22.663870443417512,1.3156818069065033,13.71752100138725,1.1032356978301692,2.157172541927116,5.413264048404114,152.4239921176385,0.08005828668657866,83.20582018636962,5.17291047479668
17,0.4997521728145645,0.9587572139359669,6.245654530304845,0.833119619896793,97.28904432546469,626.964123551727,116.07332624576354,7.834152497418893,3.3175926242770393,1846.7518289454313,37.0329504393606,291.74112116254736,94.7387185513915,13611.196432947789,10.292175544368966,89.75687753620547,6.326693788865913,406.1397086239811,20.512123993231093,139.58596637335575,44.42276747074784,25.15529082570589,0.8904825602075108,9.724127269669442,0.6620805861392526,5.405719822544695,-8.331270459768675,27.08810140367052,0.05222503428048687,83.1209776822804,24.55690985530215
18,2.549192649915002,1.0747838573761506,3.256380030869963,0.8674144070695358,108.37450398348793,604.1937526713666,115.36094512235556,4.931421397628305,2.795871728193533,2334.2483288127123,47.105565941581105,401.66873830817326,111.67656978079395,4121.963238413246,3.768182353146515,52.26030017454156,7.306289709055972,472.7651305610752,15.035144802848986,57.850572772600174,28.01124808914274,25.808983014609677,1.0879646135874206,13.419731778179942,1.4362493291371727,3.1198015507986203,-3.933800891881326,182.8508432564719,0.038831887693746646,78.06979381107232,5.669881649074909
19,5.781792050339173,1.1534631512789382,4.363982548182744,1.1517576733165127,114.6090292088657,552.0318963199544,99.49672986391178,6.032316092460507,2.1364508840180725,2237.1599241900985,45.44838562309285,275.42770580729064,115.35301216408313,12098.224865810022,6.928104489198708,36.42422532869081,3.521728989956612,403.5518322657801,19.943019702831577,42.71226743265974,22.353243044020132,47.94172816050829,1.3887466123703498,9.086101519416836,0.5065238570819729,3.3690752111819187,6.724137640310971,85.12812173913126,0.05461017941593231,88.12778671444471,75.53949476529793
20,6.584935771184947,0.9775298763885477,3.3063052041700587,1.0467694718677465,111.43829420859265,552.2903501843938,118.75258045885448,5.0575701045837445,2.2669764913920596,2166.725756963183,46.27458433486111,358.3794246781596,91.48838754163707,12569.990164150455,11.203190217137475,190.9504384869624,6.723870347901091,412.7408548296903,18.15783717786924,266.4315450572922,28.241820455544516,42.753732876316676,1.1364704295880605,11.15700329956701,1.464379099744916,1.2225145299288176,9.525537194085022,155.36156402384594,0.052550737435865996,70.92468978173409,73.19720849663355
21,3.392431938450006,0.9573070621860228,6.662046582996474,1.1153262585712165,108.42575143386053,564.5426902814366,106.39149085180216,5.918090479209985,2.4615438207429525,2687.6492015313493,50.634029202079596,445.93441761379404,107.73568348858365,6444.834989325829,8.774291042784668,160.84135541994894,7.596398677940844,593.834229072282,12.481624135538434,185.80705475316785,43.68791308481128,28.49128361730548,0.5814665837695222,5.789675786898682,0.7697742129673776,1.8259322079392408,-6.866122200466247,164.93998326043985,0.05738803008262651,73.61374070796495,33.063302016459396
22,7.827405381178977,1.0247198375600874,4.656228760514588,0.5970494941235396,114.81245922534086,553.1800657341189,98.40169864758242,6.123029408007488,1.719105387803112,1680.251040772386,47.42527667193717,445.6505451435001,124.59566100022718,13266.479790825328,4.033889085477673,218.5795983167337,2.069365274863498,695.7481786949814,15.100848150584294,358.8346707507009,26.224822944956763,46.98814589407662,1.4839715594284273,12.153477289779026,1.0713948178871662,4.055552720265037,5.433842714127524,179.5246002174424,0.05520390303011309,82.11530724807487,92.91577588616506
23,6.537696368808017,0.9455199996179536,4.431717070384591,0.8169738354185772,111.64543810592421,522.5203946624835,107.60471712246722,3.2582314079763286,1.7993535646339145,2349.4552599468498,33.88587503418341,308.94764091073034,114.3730712192972,12363.914926888008,11.967857755131305,92.79154498621718,6.400503131046102,438.71401410290997,9.84937416874811,39.05137022502698,30.73760475707431,29.673836959523634,0.9718342322297469,20.745029076200233,0.6849303519983654,2.037283820885162,-3.7729952411977576,81.385402293533,0.06106585957765734,72.4782313432932,0.9735582336882953
24,4.13266048873681,1.0335756453349165,7.480395715849002,0.6746860444855525,93.81691021321038,547.0544227764358,103.14655002647856,6.36096949591172,1.5463731834711083,2330.7930020376084,51.95428868064785,344.0838067260804,121.04686958877562,7250.722272555764,4.264884495000303,132.24868202226367,5.2257367418528995,481.8610120025854,22.871966178372862,79.95777699803122,17.1958334568579,33.02266802437061,0.883843985529825,7.197906328234502,1.1064548517487878,5.975562066844682,-4.6004431225702085,196.31998964301616,0.061431019857549625,74.73787907280695,61.32679373180042
25,1.136230697025951,0.9962985920738532,7.618781384947366,0.8680922084190499,94.31847449451534,592.1868951619825,114.37047565694253,3.4647602661728785,3.3108412310503548,2484.4159970276532,37.56440351777033,313.07541845724984,93.73768582814819,11180.993483929102,3.256734847244115,296.56765086884224,6.67936306553239,400.15399018030183,16.110190238210723,368.4406341898855,24.70740638375281,22.180934490918528,0.7062352717568298,9.997095841041912,0.5347492225867184,7.442773123094002,-7.672237340016267,184.062456263278,0.048589112414615235,70.61752415313055,58.49140876959377
26,5.656310795322002,1.249546369590993,4.276565820589346,0.5203739633965909,108.03408973287826,556.9384544955668,89.13760753224972,5.936018330311043,2.481175913736532,2535.7794330507445,44.792333664266586,379.06596751519135,107.02605629599128,8399.817696117032,7.7264670425921285,123.33993088999422,6.196043595577239,670.9169631382778,5.95275773858655,366.1962267390773,27.36685351369099,31.111814403724185,0.8150006914563608,17.12181314179843,0.5016547576434183,3.75022654435934,1.9062032176791135,54.041271369925106,0.047268224846542084,80.19716511315755,25.57881080147141
27,1.2156071799029768,0.9707483395547101,5.8385532008500585,0.9959300283591521,108.99565994599766,622.8142419658758,104.59696789260377,6.06144837425037,2.865908930418054,2134.1743171768185,62.7706736565512,386.3145336919465,124.67942612890059,10474.288720441236,9.35990683771677,70.37883372752675,7.097812660787664,495.81787998031143,21.870356479599693,98.21803091210224,36.49223711995066,49.070061511293346,1.0470029447365303,18.321848060254236,1.4590093960365702,1.8321957792212717,-7.548780157360564,124.15208925767993,0.07963037220314398,73.1889159595096,34.91334425641393
28,5.635517322323752,1.2990165956186066,7.205926563891005,1.030891103201735,102.5845744039315,526.7834104589006,102.27270754973341,3.9807299712408635,2.3458357043635862,1594.5535750300198,65.00597754349471,344.1853822464242,113.87625314521807,6233.038881562221,6.618933245403085,297.84103494984384,2.32524854639152,400.7970143573669,15.984747011243002,182.97805225165695,33.92936657865517,23.560906754191485,1.003700174978086,15.935833989901328,0.784632344362574,1.0609617793882016,-9.130050042573217,84.99997405049582,0.07747035847312146,77.05127254132834,6.542572046518968
29,5.2113168667349585,1.000889808619929,6.058558995512707,0.8765257049674018,119.7598839531916,544.8531971280172,98.97429869087262,5.354415557435597,2.286950309542907,2200.0987678868964,61.11697579141414,430.44978605916907,103.63359955388019,9824.404892238854,3.7993871915552906,137.89369793412544,3.3237794916053245,615.2411745395402,5.4407058232620376,36.27882003129018,26.467523761721143,33.79194970735462,0.8332064902554732,13.104517327768836,1.3912551667992572,1.6284394832088456,-4.951919171064438,35.27932361856377,0.03067145617335171,88.35940407205887,92.04263861086754
30,5.527614077048602,1.152381242948344,6.113091278564729,0.7538349248023524,111.554522913838,615.5618937820288,84.74563714932684,7.944666975881914,3.4920569407666076,1927.349539511297,35.272549953986484,251.69810067248736,95.35721966653858,9936.122437094937,9.23447767133184,308.7027370862697,3.336969976169246,636.7703424491004,10.682382233537464,120.34242261835044,40.61946081306729,36.76458183998893,0.9236063875013529,3.3076192660879093,1.2062509534051102,4.9176523847430165,-7.191290900604941,41.34767793698629,0.034062313385160393,82.03612783380467,88.41228884088675
31,1.8486585913485354,1.216017134924096,6.190397662184621,1.1214032609344566,117.5542995512291,623.3928511807275,94.99920826004065,7.787835873890533,1.740926196280672,2205.9498426936225,64.22664837479019,336.30736675758874,106.29354918307139,10026.663979826968,3.881707764613618,245.78732536786788,5.65519704589614,596.617430587413,4.779228321837348,358.79028133616185,30.797594941482348,45.43156300399187,1.2253094928524662,24.90417192786444,0.7197212436296773,3.4009904224920957,-4.11519344948082,194.04353133001584,0.04581829392616879,84.19063131726614,5.867403950556133
32,0.4577228118006783,1.1146949630044385,3.480129119353116,0.8152734778256661,107.21519940220298,586.736343287655,103.38768193498353,5.992975309190258,2.9631441048850933,2290.316968602939,48.92471080932613,367.0816091703416,102.21317642580468,10866.642069525562,4.474966678492104,43.36730269683613,5.232192444691314,710.4276173185731,17.541941408664446,50.369197829666724,16.58222872716778,39.18942692844942,1.415873123792634,9.467903077642234,1.0019100486491341,7.863539549786488,-6.802729776979574,21.326764502806206,0.051317737797220035,72.2921249138616,74.50226260531163
33,5.140586202039362,1.0016687386643364,3.0756441137777255,0.9175012289837119,90.75736672191387,616.1192685757235,105.53282215516214,4.3616074020803755,3.038222183393138,2342.2073063103517,32.79705450289563,282.9989338823766,119.51250065210175,13132.082377382125,4.67167207391977,92.25384146037034,2.2857591998457583,446.123445723818,23.072766438676627,37.08875403117528,24.26016788293419,20.436366603396174,1.3956429016119662,20.90415206113638,0.5025578486360517,6.309022050557598,-9.400613351443647,53.311257944314676,0.08099345773036612,71.88829532246332,41.539960293251745
34,5.087337655771914,1.0224654728628257,7.397617059211564,1.0654036650257108,109.93566068108726,522.0084658834575,89.22649914203417,3.3126984773258146,2.879360872650272,1836.1990726739323,69.81136765579072,431.1473437654871,116.55209101858014,7110.133392189263,6.748152049217004,90.47453825859598,2.851227174143445,701.2326445948763,5.059630433012814,207.5176408832518,36.43506019014902,35.29661769542956,1.061619491032678,19.07559776193601,0.7874659176631662,5.524848326396274,1.1510670886552337,189.62290874979254,0.08621387290438082,88.65745906636737,32.58761814648001
35,6.913677975364417,1.036029325708109,7.132731566122904,0.9686461444794361,99.39023870203769,539.5716061680245,116.54653022221974,6.356492092779693,2.3772521593149696,1843.1711779532254,66.29350065260729,294.18551510324465,122.46841649017188,11272.09892687069,4.705265729097029,397.34156512289786,5.197122785928647,655.9301291527121,6.53969494304078,148.81294672703967,25.755213004011907,31.95609155519039,0.6526353939862383,22.476020053645918,0.705958009524843,7.29001487479471,-9.825866695265189,149.26851452952044,0.08688451976484166,81.63853753099416,31.146003656388505
36,6.839302129952544,1.1506819399118495,7.06543542800931,0.6676725729314028,94.08725480309897,601.2151119973167,119.51158978354394,4.194357834675566,3.2222972110601997,2681.9174670466236,34.407429555100975,366.4666314401906,106.78958894832405,6197.93800048225,8.31886856648807,18.478670456434216,2.492320673636174,576.2413720179067,6.433564102141688,249.64592742817396,30.08018808972292,26.890148827163873,1.151585919500226,9.30525245877727,0.6868914426723908,1.085626909057964,8.360361926929397,126.47599314401816,0.0570584047589761,80.42517946050829,66.03425992798083
37,1.3586890900782442,1.024229893295362,7.315003620826151,1.1114982493818064,117.46942179810986,534.5065027171735,91.8736651445305,3.5586409277440163,2.862149541144564,2217.533438041616,66.87916893001503,251.42942247097994,92.79714401056381,11587.24693624661,5.900716698776853,24.120834559694902,4.996811099654858,637.9687692379147,9.23805376082528,315.39457588144074,24.336890912371373,26.75561819070783,1.099270139452603,9.67154868989704,1.035841973753132,3.4774949383634457,7.395660416163285,32.27011033110285,0.030584643743169264,79.7977977341541,62.52212015660823
38,8.67281428749197,1.0862935218326601,5.427526557444826,1.0109312570429463,113.01750145840201,604.677498009934,80.94930248959534,5.508618853504784,1.8995499158795028,1911.9671830843406,47.38200612764608,323.40220000799354,122.02873337964272,12166.76350607259,4.804477799174291,377.057031346502,2.2654181158362223,618.7240408207321,12.432017455196789,134.33940730620571,31.94076309235812,34.575384208091975,1.4687434730855267,14.770700181868843,1.1669884329015277,3.18092942665021,-5.836274986936878,191.6906073624308,0.07583842697968893,84.37057092941399,95.75499280359132
39,1.0804725762724001,1.2551493695334275,4.518794105770909,0.5412559869811441,106.12491149295465,524.2350991186973,100.0770083357024,4.7022975991939315,1.5112915582905446,2011.7376810150554,60.714014148044484,365.8725728162102,114.33722269384592,7063.632082799889,7.693866506188499,72.88072898127247,4.617523205917769,573.9114022405897,18.81157206059386,248.27258564240205,19.900055749127255,20.029262800071674,0.9081024143846177,12.456490244469808,0.9798985323664742,7.424619009748983,5.255966632068867,168.85224387627974,0.06436290985628548,89.87999483622866,18.802884201779307
40,7.4897377940702405,1.1936660416378646,5.149245660075948,0.9335578374159341,91.20874161055696,560.1195544114247,105.73685191261328,4.936336398325974,2.9309031627572883,1416.6888750565777,33.68935852657549,282.7720515234307,91.09178958125763,11728.42850052259,3.0028109050954748,344.709919845958,2.701770976963104,553.9555752746262,23.33660920848433,210.83752883931925,22.49007989579144,48.80682525379479,1.298943080514901,5.701207090975604,1.2386423401333875,1.7237683883699677,-4.8064424180669025,86.08031504467738,0.04706261992337525,73.42575377435354,91.88651227687151
41,4.228759094398247,1.1877482388318956,5.173069557920899,0.7791709671788831,104.16078037881415,599.3234444514968,92.14883941377579,3.6930358711823468,3.4681683888416046,2234.771737474803,54.9490800233562,306.47489451673374,105.92542860416523,3946.648430642432,9.455929666064865,346.4595218307117,5.669417755119546,559.4422574995076,5.676192573303484,38.123430554683694,24.46565873828804,48.451428988529486,0.78410801349576,18.669079890899294,0.872739250895634,7.899855004510226,9.05430424346699,154.4350191602957,0.07033012305728517,89.71293849630763,59.44167531540568
42,9.133267149716515,1.068799366345758,3.4583099130062336,0.7408522766270337,92.98194446137127,588.1704700215,104.9113732808779,7.700668735349823,2.074216860763127,2761.8708828355943,36.694418201557696,446.2262226856649,118.80758290085288,11071.96077133722,7.584230226326344,237.71580473870472,6.908798370307721,632.8573205553877,21.15759640309323,228.4498222002517,41.199249895177914,42.63053067347759,0.5145810997409136,13.36471798140359,0.9309067287226109,1.230008203010985,6.162775095483198,102.96675019922579,0.05319343343012864,83.67520237744432,69.33568381507193
43,9.219207870052621,0.9474191822594016,4.073932729613977,0.9550778029206652,114.58730720649491,615.7516796473641,92.22240007608414,4.617083629903169,2.437772975927089,2657.4117972128915,48.0130009980058,284.70772686723126,110.61148260453507,11017.425260577284,4.2644889751382244,319.125843552152,7.771276790733568,498.24124027468235,10.823394472397895,6.934974638472252,42.391081448803945,41.3469846400485,1.0292343532430244,12.918924504615646,1.1414758018697302,7.741668527010942,-6.368037006837248,27.241185709276934,0.060372338386444374,71.21059371072931,65.46960686227762
44,0.7489345105151866,1.0637980533898712,4.334270180125908,1.1450771550982406,98.9319132298928,576.8942144739583,81.24965052624086,5.349221700203191,1.9099485241933274,1417.0592692944667,55.74506029717483,367.0613775997458,105.23705390672983,4427.83163449882,7.940408762905095,182.39973165295876,4.6502393242153435,494.7359182877906,14.720101068190571,344.0114692541116,22.941560116190725,38.43326454025038,1.2152348377348412,15.521311136177209,1.4778663986747198,4.220910154042327,0.40095226939594397,73.5181739247364,0.08112626113619655,71.53002345240091,79.93580538196953
45,8.18744199483113,0.9126004828085861,3.4590721408447793,1.0003874226794318,92.94592647391792,621.4988594948657,104.32896379102247,3.0214986828645345,2.4020334552951335,1448.1652544753115,65.34957794530395,311.96751554864966,111.77874094055106,6467.914289798828,8.898010351061025,254.1290404032861,3.5589575270506937,722.6544695831071,19.64039309153358,149.50254771937145,29.850479533982814,40.959081249646545,1.2651942413856059,14.552444968288054,0.8293180994113702,2.0747446377675276,3.7476660463331495,123.70219324519206,0.03813788582929521,72.58803170315403,0.5765634190228844
46,4.865174632253352,1.0496092146042897,3.9744579112749294,0.8208903793110831,115.27089691366595,635.7289121462031,89.67685561305515,6.644862169326181,2.466727069775043,2491.632369656715,65.89788026049442,326.3083454836292,110.27256290430381,3461.6472066249853,8.739815303550403,299.4157149954757,7.420673740603762,559.5670640135158,14.34629931813418,274.10514178879424,34.46058000542884,46.18810279109609,0.6807647484205723,14.0176356575473,1.25655885467618,5.016606454265299,-1.2501213626230978,188.351889052758,0.0775426483137795,86.23547818251001,6.9569695267683755
47,7.727512857603163,1.2953140259669826,7.560127565092097,0.7511454773408521,112.41985338661111,528.5231904361392,104.82727416215279,3.7118548615812146,2.2269551693299343,2262.7676908937115,47.13955243226392,284.61893993042617,91.67752512332245,9247.270250703681,10.801898183406765,30.425921559926383,2.3389814234225286,560.2262562814594,5.569962213010909,111.13119341104498,33.63292722664472,34.782869049520954,1.2745413590279278,4.085008235647534,1.4578156549321815,6.450047566542924,-1.405473836909735,143.94992266502584,0.08192466690454192,70.43432398198865,96.64575688861065
48,1.0137029078315125,0.9364372487354561,3.5336897877946294,1.0380766344742205,92.78612125736029,526.5964609964377,99.5436032840297,4.291511847287539,2.7146546620578276,2568.3240312932994,68.41795841775833,251.22099443678107,125.55564671117017,11999.008024435348,8.95488298953413,50.95146445035393,6.9566943428036465,735.816108280836,17.46380974063466,57.58675977415263,21.474542896813862,32.520260288761946,1.481937549737143,5.179547327399535,1.0351621866295038,7.207809970993963,5.915508512383255,37.77339963101358,0.08569758389093803,77.58543877625482,34.7708811531436
49,9.252880183223164,0.9536287074592067,6.157267917641537,1.1126544999691002,97.22411022645753,562.8737374815491,96.27377242373336,5.2515181106897035,2.6691297511657632,1503.271580503382,60.10987607080397,370.51626271742634,129.4817770595931,8563.217041493404,7.281789280325252,67.66448656758362,5.2537510540903165,587.3700793765097,16.494809735867594,47.6283680209033,39.14511778044498,42.38873690951722,1.2420867365171722,22.83949096809643,1.4097303707416904,7.0900429492575725,-8.990427895262657,50.97993608611648,0.044744564417611404,77.6086663531742,26.014661057450194
50,8.868272414111114,0.993991894655907,5.160914835206703,0.7818631467226216,116.93028261776477,576.099653679384,116.2277935336251,6.605418825584895,3.347571974880158,2658.3602407662493,45.50412342254655,297.730768941346,122.76710222491624,11750.362681142873,9.10733548581373,191.010221043953,2.1930254030684666,503.18952013608424,22.440604879987703,364.5034651029046,36.62785269018016,26.426367561813038,1.130933216498558,24.165996317238765,0.5317598371459092,3.6586586745885703,0.5751865723714005,170.82598972783964,0.05516473718347836,79.73220772745604,77.05353550804189
51,4.718300511015292,1.2912769727775617,5.373401843400087,0.511511648595573,108.52540435254485,572.6357300577762,88.64446501607124,6.698897080240198,1.9955768176673812,1678.4268376043767,64.65706723585214,256.1570975925423,93.74110848168876,11896.788666559603,8.533004783678438,396.6188969137919,3.2837792195738684,645.4821817919147,17.94585245730783,237.31770941394367,41.08508362227209,36.70333426215922,0.9948588942523464,8.865769183719168,0.7284510373351161,7.884731705933478,7.539158145924052,198.98570977126,0.07169685016256955,87.1510596063048,37.94401746416418
52,8.289549855857413,1.1768386232676284,3.7162641900575983,0.5280195142502264,109.49600807056855,565.746893534956,104.09193228453859,5.791979793492725,3.1029512491996094,1705.3222894320943,67.28476697286689,330.14784368086737,103.78647799730012,13560.356020363768,9.678280194424165,291.2222935757977,5.373620380303525,720.6730402845185,7.366023934186035,331.10093998848413,43.94311739879951,33.4817742675711,0.5473458118289709,13.734282461134796,0.7106431946419307,2.7216614787319946,8.942273314563018,109.85365539386981,0.08355457713737985,76.0730736466685,9.898766957955619
